69	0.149994571	0.241016568	-0.241016568	0.241016568	1	0.06229366				
70	0.142146225	0.273744416	-0.273744416	0.273744416	1	0.059801913				
71	0.13446953	0.3037371	-0.3037371	0.3037371	1	0.057409837				
72	0.126991055	0	0	0.330694943	0	0.055113443				
73	0.119734904	0.354348592	-0.354348592	0.354348592	1	0.052908906				
74	0.112722567	0.374461707	-0.374461707	0.374461707	1	0.050792549				
75	0.105972811	0.390833324	-0.390833324	0.390833324	1	0.048760847				
76	0.099501616	0.403299863	-0.403299863	0.403299863	1	0.046810414				
77	0.093322151	0.411736764	-0.411736764	0.411736764	1	0.044937997				
78	0.087444786	0.416059727	-0.416059727	0.416059727	1	0.043140477				
79	0.08187713	0.416225559	-0.416225559	0.416225559	1	0.041414858				
80	0.076624113	0.412232603	-0.412232603	0.412232603	1	0.039758264				
81	0.071688078	0.404120755	-0.404120755	0.404120755	1	0.038167933				
82	0.067068908	0	0	0.391971065	0	0.036641216				
83	0.062764172	0.375904931	-0.375904931	0.375904931	1	0.035175567				
84	0.058769278	0.356082878	-0.356082878	0.356082878	1	0.033768545				
85	0.055077654	0.332702964	-0.332702964	0.332702964	1	0.032417803				
86	0.051680927	0.305998791	-0.305998791	0.305998791	1	0.031121091				
87	0.048569118	0.276237179	-0.276237179	0.276237179	1	0.029876247				1
88	0.045730835	0.243715497	-0.243715497	0.243715497	1	0.028681197				
89	0.043153474	0.20875869	-0.20875869	0.20875869	1	0.027533949				
90	0.040823416	0.171716036	-0.171716036	0.171716036	1	0.026432591				
91	0.038726221	0.132957651	-0.132957651	0.132957651	1	0.025375288				
92	0.036846822	0	0	0.092870798	0	0.024360276				
93	0.035169706	0.05185601	-0.05185601	0.05185601	1	0.023385865				
94	0.033679091	0.010323094	-0.010323094	0.010323094	1	0.02245043				
95	0.032359093	-0.031312967	0.031312967	-0.031312967	1	0.021552413				
96	0.031193882	-0.072636159	0.072636159	-0.072636159	1	0.020690317				
97	0.030167824	-0.113233594	0.113233594	-0.113233594	1	0.019862704				
98	0.029265617	-0.152699637	0.152699637	-0.152699637	1	0.019068196				
99	0.028472406	-0.190639956	0.190639956	-0.190639956	1	0.018305468				
100	0.027773892	-0.226675463	0.226675463	-0.226675463	1	0.017573249				
